SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
63082,UTC,192.08333333333334,21.33131830008673,42.28837954939342,0.32802469135802464,0.0,50.622619984567905,0.0007916666666666666,0.9999687232985355
65687,UTC,192.08333333333334,165.76359063313095,327.83889948006936,1.5320717592592592,30.0,392.7588549382716,0.010687499999999999,0.9999455787740889
71839,UTC,192.08333333333334,8.156259034403005,15.702169266320047,0.008445216049382717,0.0,19.073677083333333,0.0,1.0
68044,UTC,192.08333333333334,133.49763515466896,259.2373136915078,6.364907407407408,0.0,303.9623989197531,0.28763194444444445,0.998109239669574
70703,UTC,192.08333333333334,172.51392165365712,334.3920920138889,3.4036451116243263,0.0,388.46426041666666,0.08303472222222223,0.9995725888546332
67683,UTC,192.08333333333334,93.75318589187626,179.41617476851854,9.941143187066974,0.0,213.86750694444444,0.24013194444444444,0.9977569044645898
64143,UTC,192.08333333333334,68.4947094535993,132.37373483535526,2.5932831790123454,0.0,156.71767978395064,0.12921527777777778,0.9983523387220777
68496,UTC,192.08333333333334,259.89265354640685,516.4904873581868,3.018422067901235,40.0,604.3193093314947,0.20084027777777777,0.9993355381854268
62519,UTC,192.08333333333334,81.1428707718994,156.95457827845175,6.614128086419753,0.0,186.9649633487654,1.6995277777777777,0.9819835967263405
66405,UTC,192.08333333333334,197.52241110147443,380.8628790509259,8.1814896073903,0.0,436.58807986111117,1.140875,0.9947872993671987
70900,UTC,192.08333333333334,31.794674761491763,61.757125938763714,0.18908564814814813,0.0,70.58122646604939,0.011715277777777778,0.99966808925968
65796,UTC,192.08333333333334,262.79041485978604,525.4148003472222,0.23109314857582755,30.0,615.1798055555555,0.11003472222222223,0.9996423320685013
64667,UTC,192.08333333333334,644.5696733159872,1278.9210966435187,0.3387182448036951,560.0,1427.585954861111,0.15977083333333333,0.9997761914737925
71719,UTC,192.08333333333334,386.1806302399538,770.015849220104,1.0549266975308642,250.0,887.6596936728396,0.028319444444444446,0.9999361950504546
67450,UTC,192.08333333333334,136.7851445504481,264.50615251299826,6.042970679012345,0.0,317.5230860339506,0.10563194444444444,0.9993348715751097
62450,UTC,192.08333333333334,162.59196299508528,283.92510398613524,11.605597993827162,0.0,379.7686489197531,0.24156944444444445,0.9987286160594085
69622,UTC,192.08333333333334,100.27464440589766,196.70472270363948,3.6976118827160493,25.0,234.2658773148148,2.3518402777777774,0.9801211819494671
70046,UTC,192.08333333333334,57.52484533102053,108.14505199306758,4.857966820987654,0.0,126.97734336419755,0.5180694444444445,0.9918731280909373
66210,UTC,192.08333333333334,50.52053772766695,92.70626227614096,5.959691358024692,0.0,112.07980671296296,0.3066527777777778,0.9945428874765285
71770,UTC,192.08333333333334,97.9403527030934,179.43122472559213,17.146242283950617,0.0,212.32169290123457,10.417756944444443,0.9064579089904172
62597,UTC,192.08333333333334,98.67505203816131,184.45504332755635,12.984621913580247,0.0,219.0601863425926,0.02970138888888889,0.9997288657254204
63566,UTC,192.08333333333334,86.8584186180977,169.10543327556326,4.132955246913581,0.0,199.3558611111111,0.6555138888888888,0.9934452339134323
